DATA_SOURCE,ENCOUNTER_GROUP,ENCOUNTER_TYPE,YEAR_MONTH,CLAIM_COUNT
cms_synthetic,outpatient,outpatient psych,202102,798
cms_synthetic,outpatient,outpatient psych,202103,1094
cms_synthetic,outpatient,outpatient psych,202104,1018
cms_synthetic,outpatient,outpatient psych,202105,791
cms_synthetic,outpatient,outpatient psych,202106,576
cms_synthetic,outpatient,outpatient psych,202107,561
cms_synthetic,outpatient,outpatient psych,202108,594
cms_synthetic,outpatient,outpatient psych,202109,563
cms_synthetic,outpatient,outpatient psych,202110,578
cms_synthetic,outpatient,outpatient psych,202111,559
cms_synthetic,outpatient,outpatient psych,202112,504
cms_synthetic,outpatient,outpatient psych,202201,482
cms_synthetic,outpatient,outpatient psych,202202,430
cms_synthetic,outpatient,outpatient psych,202203,507
cms_synthetic,outpatient,outpatient psych,202204,563
cms_synthetic,outpatient,outpatient psych,202205,515
cms_synthetic,outpatient,outpatient psych,202206,479
cms_synthetic,outpatient,outpatient psych,202207,547
cms_synthetic,outpatient,outpatient psych,202208,548
cms_synthetic,outpatient,outpatient psych,202209,511
cms_synthetic,outpatient,outpatient psych,202210,584
cms_synthetic,outpatient,outpatient psych,202211,559
cms_synthetic,outpatient,outpatient psych,202212,541
cms_synthetic,outpatient,outpatient psych,202301,537
cms_synthetic,outpatient,outpatient psych,202302,495
cms_synthetic,outpatient,outpatient psych,202303,31
cms_synthetic,outpatient,outpatient psych,202305,1
cms_synthetic,outpatient,outpatient psych,202309,1
cms_synthetic,outpatient,outpatient pt/ot/st,201504,3
cms_synthetic,outpatient,outpatient pt/ot/st,201505,1
cms_synthetic,outpatient,outpatient pt/ot/st,201506,5
cms_synthetic,outpatient,outpatient pt/ot/st,201507,2
cms_synthetic,outpatient,outpatient pt/ot/st,201509,6
cms_synthetic,outpatient,outpatient pt/ot/st,201510,1
cms_synthetic,outpatient,outpatient pt/ot/st,201511,2
cms_synthetic,outpatient,outpatient pt/ot/st,201512,1
cms_synthetic,outpatient,outpatient pt/ot/st,201601,2
cms_synthetic,outpatient,outpatient pt/ot/st,201602,4
cms_synthetic,outpatient,outpatient pt/ot/st,201603,1
cms_synthetic,outpatient,outpatient pt/ot/st,201604,1
cms_synthetic,outpatient,outpatient pt/ot/st,201605,4
cms_synthetic,outpatient,outpatient pt/ot/st,201607,5
cms_synthetic,outpatient,outpatient pt/ot/st,201608,1
cms_synthetic,outpatient,outpatient pt/ot/st,201609,2
cms_synthetic,outpatient,outpatient pt/ot/st,201611,4
cms_synthetic,outpatient,outpatient pt/ot/st,201612,4
cms_synthetic,outpatient,outpatient pt/ot/st,201701,4
cms_synthetic,outpatient,outpatient pt/ot/st,201702,2
cms_synthetic,outpatient,outpatient pt/ot/st,201703,2
cms_synthetic,outpatient,outpatient pt/ot/st,201704,1
cms_synthetic,outpatient,outpatient pt/ot/st,201706,4
cms_synthetic,outpatient,outpatient pt/ot/st,201707,4
cms_synthetic,outpatient,outpatient pt/ot/st,201708,2
cms_synthetic,outpatient,outpatient pt/ot/st,201709,1
cms_synthetic,outpatient,outpatient pt/ot/st,201711,1
cms_synthetic,outpatient,outpatient pt/ot/st,201712,6
cms_synthetic,outpatient,outpatient pt/ot/st,201801,2
cms_synthetic,outpatient,outpatient pt/ot/st,201802,3
cms_synthetic,outpatient,outpatient pt/ot/st,201803,1
cms_synthetic,outpatient,outpatient pt/ot/st,201805,1
cms_synthetic,outpatient,outpatient pt/ot/st,201806,4
cms_synthetic,outpatient,outpatient pt/ot/st,201807,1
cms_synthetic,outpatient,outpatient pt/ot/st,201808,2
cms_synthetic,outpatient,outpatient pt/ot/st,201809,3
cms_synthetic,outpatient,outpatient pt/ot/st,201810,5
cms_synthetic,outpatient,outpatient pt/ot/st,201811,2
cms_synthetic,outpatient,outpatient pt/ot/st,201812,3
cms_synthetic,outpatient,outpatient pt/ot/st,201902,1
cms_synthetic,outpatient,outpatient pt/ot/st,201903,4
cms_synthetic,outpatient,outpatient pt/ot/st,201904,1
cms_synthetic,outpatient,outpatient pt/ot/st,201905,3
cms_synthetic,outpatient,outpatient pt/ot/st,201906,4
cms_synthetic,outpatient,outpatient pt/ot/st,201907,4
cms_synthetic,outpatient,outpatient pt/ot/st,201908,2
cms_synthetic,outpatient,outpatient pt/ot/st,201909,1
cms_synthetic,outpatient,outpatient pt/ot/st,201910,3
cms_synthetic,outpatient,outpatient pt/ot/st,201911,4
cms_synthetic,outpatient,outpatient pt/ot/st,201912,1
cms_synthetic,outpatient,outpatient pt/ot/st,202001,1
cms_synthetic,outpatient,outpatient pt/ot/st,202002,1
cms_synthetic,outpatient,outpatient pt/ot/st,202003,2
cms_synthetic,outpatient,outpatient pt/ot/st,202004,2
cms_synthetic,outpatient,outpatient pt/ot/st,202005,2
cms_synthetic,outpatient,outpatient pt/ot/st,202006,3
cms_synthetic,outpatient,outpatient pt/ot/st,202007,1
cms_synthetic,outpatient,outpatient pt/ot/st,202008,5
cms_synthetic,outpatient,outpatient pt/ot/st,202009,3
cms_synthetic,outpatient,outpatient pt/ot/st,202010,1
cms_synthetic,outpatient,outpatient pt/ot/st,202011,1
cms_synthetic,outpatient,outpatient pt/ot/st,202012,3
cms_synthetic,outpatient,outpatient pt/ot/st,202101,1
cms_synthetic,outpatient,outpatient pt/ot/st,202102,1
cms_synthetic,outpatient,outpatient pt/ot/st,202103,3
cms_synthetic,outpatient,outpatient pt/ot/st,202104,3
cms_synthetic,outpatient,outpatient pt/ot/st,202105,2
cms_synthetic,outpatient,outpatient pt/ot/st,202106,3
cms_synthetic,outpatient,outpatient pt/ot/st,202108,3
cms_synthetic,outpatient,outpatient pt/ot/st,202109,5
cms_synthetic,outpatient,outpatient pt/ot/st,202110,1
cms_synthetic,outpatient,outpatient pt/ot/st,202111,7
cms_synthetic,outpatient,outpatient pt/ot/st,202112,4
cms_synthetic,outpatient,outpatient pt/ot/st,202201,7
cms_synthetic,outpatient,outpatient pt/ot/st,202202,5
cms_synthetic,outpatient,outpatient pt/ot/st,202203,3
cms_synthetic,outpatient,outpatient pt/ot/st,202204,2
cms_synthetic,outpatient,outpatient pt/ot/st,202205,6
cms_synthetic,outpatient,outpatient pt/ot/st,202206,4
cms_synthetic,outpatient,outpatient pt/ot/st,202207,5
cms_synthetic,outpatient,outpatient pt/ot/st,202208,5
cms_synthetic,outpatient,outpatient pt/ot/st,202209,4
cms_synthetic,outpatient,outpatient pt/ot/st,202210,6
cms_synthetic,outpatient,outpatient pt/ot/st,202211,3
cms_synthetic,outpatient,outpatient pt/ot/st,202212,2
cms_synthetic,outpatient,outpatient pt/ot/st,202301,8
cms_synthetic,outpatient,outpatient pt/ot/st,202302,6
cms_synthetic,outpatient,outpatient pt/ot/st,202303,1
cms_synthetic,outpatient,outpatient radiology,201503,6
cms_synthetic,outpatient,outpatient radiology,201504,12
cms_synthetic,outpatient,outpatient radiology,201505,12
cms_synthetic,outpatient,outpatient radiology,201506,9
cms_synthetic,outpatient,outpatient radiology,201507,12
cms_synthetic,outpatient,outpatient radiology,201508,15
cms_synthetic,outpatient,outpatient radiology,201509,16
cms_synthetic,outpatient,outpatient radiology,201510,15
cms_synthetic,outpatient,outpatient radiology,201511,15
cms_synthetic,outpatient,outpatient radiology,201512,19
cms_synthetic,outpatient,outpatient radiology,201601,13
cms_synthetic,outpatient,outpatient radiology,201602,12
cms_synthetic,outpatient,outpatient radiology,201603,8
cms_synthetic,outpatient,outpatient radiology,201604,12
cms_synthetic,outpatient,outpatient radiology,201605,13
cms_synthetic,outpatient,outpatient radiology,201606,10
cms_synthetic,outpatient,outpatient radiology,201607,14
cms_synthetic,outpatient,outpatient radiology,201608,9
cms_synthetic,outpatient,outpatient radiology,201609,20
cms_synthetic,outpatient,outpatient radiology,201610,9
cms_synthetic,outpatient,outpatient radiology,201611,20
cms_synthetic,outpatient,outpatient radiology,201612,14
cms_synthetic,outpatient,outpatient radiology,201701,17
cms_synthetic,outpatient,outpatient radiology,201702,10
cms_synthetic,outpatient,outpatient radiology,201703,19
cms_synthetic,outpatient,outpatient radiology,201704,8
cms_synthetic,outpatient,outpatient radiology,201705,12
cms_synthetic,outpatient,outpatient radiology,201706,13
cms_synthetic,outpatient,outpatient radiology,201707,8
cms_synthetic,outpatient,outpatient radiology,201708,16
cms_synthetic,outpatient,outpatient radiology,201709,12
cms_synthetic,outpatient,outpatient radiology,201710,20
cms_synthetic,outpatient,outpatient radiology,201711,13
cms_synthetic,outpatient,outpatient radiology,201712,22
cms_synthetic,outpatient,outpatient radiology,201801,16
cms_synthetic,outpatient,outpatient radiology,201802,9
cms_synthetic,outpatient,outpatient radiology,201803,18
cms_synthetic,outpatient,outpatient radiology,201804,12
cms_synthetic,outpatient,outpatient radiology,201805,12
cms_synthetic,outpatient,outpatient radiology,201806,12
cms_synthetic,outpatient,outpatient radiology,201807,18
cms_synthetic,outpatient,outpatient radiology,201808,18
cms_synthetic,outpatient,outpatient radiology,201809,13
cms_synthetic,outpatient,outpatient radiology,201810,19
cms_synthetic,outpatient,outpatient radiology,201811,21
cms_synthetic,outpatient,outpatient radiology,201812,19
cms_synthetic,outpatient,outpatient radiology,201901,10
cms_synthetic,outpatient,outpatient radiology,201902,16
cms_synthetic,outpatient,outpatient radiology,201903,10
cms_synthetic,outpatient,outpatient radiology,201904,19
cms_synthetic,outpatient,outpatient radiology,201905,10
cms_synthetic,outpatient,outpatient radiology,201906,8
cms_synthetic,outpatient,outpatient radiology,201907,17
cms_synthetic,outpatient,outpatient radiology,201908,16
cms_synthetic,outpatient,outpatient radiology,201909,20
cms_synthetic,outpatient,outpatient radiology,201910,14
cms_synthetic,outpatient,outpatient radiology,201911,10
cms_synthetic,outpatient,outpatient radiology,201912,16
cms_synthetic,outpatient,outpatient radiology,202001,23
cms_synthetic,outpatient,outpatient radiology,202002,10
cms_synthetic,outpatient,outpatient radiology,202003,12
cms_synthetic,outpatient,outpatient radiology,202004,12
cms_synthetic,outpatient,outpatient radiology,202005,10
cms_synthetic,outpatient,outpatient radiology,202006,14
cms_synthetic,outpatient,outpatient radiology,202007,16
cms_synthetic,outpatient,outpatient radiology,202008,23
cms_synthetic,outpatient,outpatient radiology,202009,21
cms_synthetic,outpatient,outpatient radiology,202010,12
cms_synthetic,outpatient,outpatient radiology,202011,16
cms_synthetic,outpatient,outpatient radiology,202012,13
cms_synthetic,outpatient,outpatient radiology,202101,15
cms_synthetic,outpatient,outpatient radiology,202102,7
cms_synthetic,outpatient,outpatient radiology,202103,12
cms_synthetic,outpatient,outpatient radiology,202104,17
cms_synthetic,outpatient,outpatient radiology,202105,9
cms_synthetic,outpatient,outpatient radiology,202106,12
cms_synthetic,outpatient,outpatient radiology,202107,19
cms_synthetic,outpatient,outpatient radiology,202108,30
cms_synthetic,outpatient,outpatient radiology,202109,22
cms_synthetic,outpatient,outpatient radiology,202110,17
cms_synthetic,outpatient,outpatient radiology,202111,12
cms_synthetic,outpatient,outpatient radiology,202112,15
cms_synthetic,outpatient,outpatient radiology,202201,15
cms_synthetic,outpatient,outpatient radiology,202202,13
cms_synthetic,outpatient,outpatient radiology,202203,20
cms_synthetic,outpatient,outpatient radiology,202204,17
cms_synthetic,outpatient,outpatient radiology,202205,9
cms_synthetic,outpatient,outpatient radiology,202206,22
cms_synthetic,outpatient,outpatient radiology,202207,20
cms_synthetic,outpatient,outpatient radiology,202208,25
cms_synthetic,outpatient,outpatient radiology,202209,20
cms_synthetic,outpatient,outpatient radiology,202210,14
cms_synthetic,outpatient,outpatient radiology,202211,14
cms_synthetic,outpatient,outpatient radiology,202212,21
cms_synthetic,outpatient,outpatient radiology,202301,19
cms_synthetic,outpatient,outpatient radiology,202302,14
cms_synthetic,outpatient,outpatient radiology,202303,2
cms_synthetic,outpatient,outpatient rehabilitation,201503,133
cms_synthetic,outpatient,outpatient rehabilitation,201504,211
cms_synthetic,outpatient,outpatient rehabilitation,201505,242
cms_synthetic,outpatient,outpatient rehabilitation,201506,250
cms_synthetic,outpatient,outpatient rehabilitation,201507,242
cms_synthetic,outpatient,outpatient rehabilitation,201508,200
cms_synthetic,outpatient,outpatient rehabilitation,201509,228
cms_synthetic,outpatient,outpatient rehabilitation,201510,257
cms_synthetic,outpatient,outpatient rehabilitation,201511,222
cms_synthetic,outpatient,outpatient rehabilitation,201512,236
cms_synthetic,outpatient,outpatient rehabilitation,201601,222
cms_synthetic,outpatient,outpatient rehabilitation,201602,199
cms_synthetic,outpatient,outpatient rehabilitation,201603,241
cms_synthetic,outpatient,outpatient rehabilitation,201604,221
cms_synthetic,outpatient,outpatient rehabilitation,201605,229
cms_synthetic,outpatient,outpatient rehabilitation,201606,279
cms_synthetic,outpatient,outpatient rehabilitation,201607,248
cms_synthetic,outpatient,outpatient rehabilitation,201608,217
cms_synthetic,outpatient,outpatient rehabilitation,201609,203
cms_synthetic,outpatient,outpatient rehabilitation,201610,221
cms_synthetic,outpatient,outpatient rehabilitation,201611,227
cms_synthetic,outpatient,outpatient rehabilitation,201612,241
cms_synthetic,outpatient,outpatient rehabilitation,201701,241
cms_synthetic,outpatient,outpatient rehabilitation,201702,232
cms_synthetic,outpatient,outpatient rehabilitation,201703,221
cms_synthetic,outpatient,outpatient rehabilitation,201704,207
cms_synthetic,outpatient,outpatient rehabilitation,201705,221
cms_synthetic,outpatient,outpatient rehabilitation,201706,241
cms_synthetic,outpatient,outpatient rehabilitation,201707,228
cms_synthetic,outpatient,outpatient rehabilitation,201708,232
cms_synthetic,outpatient,outpatient rehabilitation,201709,252
cms_synthetic,outpatient,outpatient rehabilitation,201710,226
cms_synthetic,outpatient,outpatient rehabilitation,201711,241
cms_synthetic,outpatient,outpatient rehabilitation,201712,276
cms_synthetic,outpatient,outpatient rehabilitation,201801,258
cms_synthetic,outpatient,outpatient rehabilitation,201802,226
cms_synthetic,outpatient,outpatient rehabilitation,201803,266
cms_synthetic,outpatient,outpatient rehabilitation,201804,274
cms_synthetic,outpatient,outpatient rehabilitation,201805,247
cms_synthetic,outpatient,outpatient rehabilitation,201806,262
cms_synthetic,outpatient,outpatient rehabilitation,201807,244
cms_synthetic,outpatient,outpatient rehabilitation,201808,258
cms_synthetic,outpatient,outpatient rehabilitation,201809,250
cms_synthetic,outpatient,outpatient rehabilitation,201810,292
cms_synthetic,outpatient,outpatient rehabilitation,201811,255
cms_synthetic,outpatient,outpatient rehabilitation,201812,305
cms_synthetic,outpatient,outpatient rehabilitation,201901,306
cms_synthetic,outpatient,outpatient rehabilitation,201902,267
cms_synthetic,outpatient,outpatient rehabilitation,201903,305
cms_synthetic,outpatient,outpatient rehabilitation,201904,288
cms_synthetic,outpatient,outpatient rehabilitation,201905,293
cms_synthetic,outpatient,outpatient rehabilitation,201906,286
cms_synthetic,outpatient,outpatient rehabilitation,201907,306
cms_synthetic,outpatient,outpatient rehabilitation,201908,309
cms_synthetic,outpatient,outpatient rehabilitation,201909,304
cms_synthetic,outpatient,outpatient rehabilitation,201910,329
cms_synthetic,outpatient,outpatient rehabilitation,201911,309
cms_synthetic,outpatient,outpatient rehabilitation,201912,346
cms_synthetic,outpatient,outpatient rehabilitation,202001,339
cms_synthetic,outpatient,outpatient rehabilitation,202002,305
cms_synthetic,outpatient,outpatient rehabilitation,202003,303
cms_synthetic,outpatient,outpatient rehabilitation,202004,316
cms_synthetic,outpatient,outpatient rehabilitation,202005,331
cms_synthetic,outpatient,outpatient rehabilitation,202006,307
cms_synthetic,outpatient,outpatient rehabilitation,202007,374
cms_synthetic,outpatient,outpatient rehabilitation,202008,326
cms_synthetic,outpatient,outpatient rehabilitation,202009,324
cms_synthetic,outpatient,outpatient rehabilitation,202010,332
cms_synthetic,outpatient,outpatient rehabilitation,202011,324
cms_synthetic,outpatient,outpatient rehabilitation,202012,331
cms_synthetic,outpatient,outpatient rehabilitation,202101,509
cms_synthetic,outpatient,outpatient rehabilitation,202102,608
cms_synthetic,outpatient,outpatient rehabilitation,202103,812
cms_synthetic,outpatient,outpatient rehabilitation,202104,708
cms_synthetic,outpatient,outpatient rehabilitation,202105,541
cms_synthetic,outpatient,outpatient rehabilitation,202106,394
cms_synthetic,outpatient,outpatient rehabilitation,202107,403
cms_synthetic,outpatient,outpatient rehabilitation,202108,402
cms_synthetic,outpatient,outpatient rehabilitation,202109,433
cms_synthetic,outpatient,outpatient rehabilitation,202110,374
cms_synthetic,outpatient,outpatient rehabilitation,202111,414
cms_synthetic,outpatient,outpatient rehabilitation,202112,396
cms_synthetic,outpatient,outpatient rehabilitation,202201,366
cms_synthetic,outpatient,outpatient rehabilitation,202202,349
cms_synthetic,outpatient,outpatient rehabilitation,202203,354
cms_synthetic,outpatient,outpatient rehabilitation,202204,360
cms_synthetic,outpatient,outpatient rehabilitation,202205,401
cms_synthetic,outpatient,outpatient rehabilitation,202206,369
cms_synthetic,outpatient,outpatient rehabilitation,202207,394
cms_synthetic,outpatient,outpatient rehabilitation,202208,401
cms_synthetic,outpatient,outpatient rehabilitation,202209,398
cms_synthetic,outpatient,outpatient rehabilitation,202210,374
cms_synthetic,outpatient,outpatient rehabilitation,202211,420
cms_synthetic,outpatient,outpatient rehabilitation,202212,382
cms_synthetic,outpatient,outpatient rehabilitation,202301,406
cms_synthetic,outpatient,outpatient rehabilitation,202302,355
cms_synthetic,outpatient,outpatient rehabilitation,202303,33
cms_synthetic,outpatient,outpatient surgery,201503,28
cms_synthetic,outpatient,outpatient surgery,201504,49
cms_synthetic,outpatient,outpatient surgery,201505,54
cms_synthetic,outpatient,outpatient surgery,201506,26
cms_synthetic,outpatient,outpatient surgery,201507,43
cms_synthetic,outpatient,outpatient surgery,201508,31
cms_synthetic,outpatient,outpatient surgery,201509,30
cms_synthetic,outpatient,outpatient surgery,201510,19
cms_synthetic,outpatient,outpatient surgery,201511,47
cms_synthetic,outpatient,outpatient surgery,201512,51
cms_synthetic,outpatient,outpatient surgery,201601,52
cms_synthetic,outpatient,outpatient surgery,201602,48
cms_synthetic,outpatient,outpatient surgery,201603,34
cms_synthetic,outpatient,outpatient surgery,201604,40
cms_synthetic,outpatient,outpatient surgery,201605,56
cms_synthetic,outpatient,outpatient surgery,201606,33
cms_synthetic,outpatient,outpatient surgery,201607,46
cms_synthetic,outpatient,outpatient surgery,201608,35
cms_synthetic,outpatient,outpatient surgery,201609,31
cms_synthetic,outpatient,outpatient surgery,201610,39
cms_synthetic,outpatient,outpatient surgery,201611,26
cms_synthetic,outpatient,outpatient surgery,201612,61
cms_synthetic,outpatient,outpatient surgery,201701,67
cms_synthetic,outpatient,outpatient surgery,201702,40
cms_synthetic,outpatient,outpatient surgery,201703,49
cms_synthetic,outpatient,outpatient surgery,201704,38
cms_synthetic,outpatient,outpatient surgery,201705,45
cms_synthetic,outpatient,outpatient surgery,201706,40
cms_synthetic,outpatient,outpatient surgery,201707,46
cms_synthetic,outpatient,outpatient surgery,201708,45
cms_synthetic,outpatient,outpatient surgery,201709,42
cms_synthetic,outpatient,outpatient surgery,201710,40
cms_synthetic,outpatient,outpatient surgery,201711,38
cms_synthetic,outpatient,outpatient surgery,201712,63
cms_synthetic,outpatient,outpatient surgery,201801,53
cms_synthetic,outpatient,outpatient surgery,201802,43
cms_synthetic,outpatient,outpatient surgery,201803,51
cms_synthetic,outpatient,outpatient surgery,201804,29
cms_synthetic,outpatient,outpatient surgery,201805,46
cms_synthetic,outpatient,outpatient surgery,201806,46
cms_synthetic,outpatient,outpatient surgery,201807,44
cms_synthetic,outpatient,outpatient surgery,201808,31
cms_synthetic,outpatient,outpatient surgery,201809,44
cms_synthetic,outpatient,outpatient surgery,201810,36
cms_synthetic,outpatient,outpatient surgery,201811,64
cms_synthetic,outpatient,outpatient surgery,201812,46
cms_synthetic,outpatient,outpatient surgery,201901,65
cms_synthetic,outpatient,outpatient surgery,201902,54
cms_synthetic,outpatient,outpatient surgery,201903,57
cms_synthetic,outpatient,outpatient surgery,201904,29
cms_synthetic,outpatient,outpatient surgery,201905,56
cms_synthetic,outpatient,outpatient surgery,201906,72
cms_synthetic,outpatient,outpatient surgery,201907,33
cms_synthetic,outpatient,outpatient surgery,201908,24
cms_synthetic,outpatient,outpatient surgery,201909,48
cms_synthetic,outpatient,outpatient surgery,201910,43
cms_synthetic,outpatient,outpatient surgery,201911,40
cms_synthetic,outpatient,outpatient surgery,201912,71
cms_synthetic,outpatient,outpatient surgery,202001,47
cms_synthetic,outpatient,outpatient surgery,202002,65
cms_synthetic,outpatient,outpatient surgery,202003,71
cms_synthetic,outpatient,outpatient surgery,202004,45
cms_synthetic,outpatient,outpatient surgery,202005,63
cms_synthetic,outpatient,outpatient surgery,202006,25
cms_synthetic,outpatient,outpatient surgery,202007,51
cms_synthetic,outpatient,outpatient surgery,202008,50
cms_synthetic,outpatient,outpatient surgery,202009,33
cms_synthetic,outpatient,outpatient surgery,202010,53
cms_synthetic,outpatient,outpatient surgery,202011,47
cms_synthetic,outpatient,outpatient surgery,202012,47
cms_synthetic,outpatient,outpatient surgery,202101,69
cms_synthetic,outpatient,outpatient surgery,202102,46
cms_synthetic,outpatient,outpatient surgery,202103,80
cms_synthetic,outpatient,outpatient surgery,202104,52
cms_synthetic,outpatient,outpatient surgery,202105,55
cms_synthetic,outpatient,outpatient surgery,202106,40
cms_synthetic,outpatient,outpatient surgery,202107,55
cms_synthetic,outpatient,outpatient surgery,202108,36
cms_synthetic,outpatient,outpatient surgery,202109,62
cms_synthetic,outpatient,outpatient surgery,202110,51
cms_synthetic,outpatient,outpatient surgery,202111,59
cms_synthetic,outpatient,outpatient surgery,202112,51
cms_synthetic,outpatient,outpatient surgery,202201,85
cms_synthetic,outpatient,outpatient surgery,202202,60
cms_synthetic,outpatient,outpatient surgery,202203,58
cms_synthetic,outpatient,outpatient surgery,202204,43
cms_synthetic,outpatient,outpatient surgery,202205,62
cms_synthetic,outpatient,outpatient surgery,202206,48
cms_synthetic,outpatient,outpatient surgery,202207,43
cms_synthetic,outpatient,outpatient surgery,202208,60
cms_synthetic,outpatient,outpatient surgery,202209,50
cms_synthetic,outpatient,outpatient surgery,202210,63
cms_synthetic,outpatient,outpatient surgery,202211,42
cms_synthetic,outpatient,outpatient surgery,202212,62
cms_synthetic,outpatient,outpatient surgery,202301,88
cms_synthetic,outpatient,outpatient surgery,202302,57
cms_synthetic,outpatient,outpatient surgery,202303,5
cms_synthetic,outpatient,outpatient surgery,202304,2
cms_synthetic,outpatient,outpatient surgery,202309,1
cms_synthetic,outpatient,outpatient surgery,202401,1
cms_synthetic,outpatient,urgent care,201503,74
cms_synthetic,outpatient,urgent care,201504,119
cms_synthetic,outpatient,urgent care,201505,129
cms_synthetic,outpatient,urgent care,201506,145
cms_synthetic,outpatient,urgent care,201507,128
cms_synthetic,outpatient,urgent care,201508,144
cms_synthetic,outpatient,urgent care,201509,144
cms_synthetic,outpatient,urgent care,201510,156
cms_synthetic,outpatient,urgent care,201511,142
cms_synthetic,outpatient,urgent care,201512,163
cms_synthetic,outpatient,urgent care,201601,136
cms_synthetic,outpatient,urgent care,201602,135
cms_synthetic,outpatient,urgent care,201603,151
cms_synthetic,outpatient,urgent care,201604,147
cms_synthetic,outpatient,urgent care,201605,164
cms_synthetic,outpatient,urgent care,201606,131
cms_synthetic,outpatient,urgent care,201607,137
cms_synthetic,outpatient,urgent care,201608,149
cms_synthetic,outpatient,urgent care,201609,132
cms_synthetic,outpatient,urgent care,201610,126
cms_synthetic,outpatient,urgent care,201611,135
cms_synthetic,outpatient,urgent care,201612,166
cms_synthetic,outpatient,urgent care,201701,153
cms_synthetic,outpatient,urgent care,201702,150
cms_synthetic,outpatient,urgent care,201703,170
cms_synthetic,outpatient,urgent care,201704,166
cms_synthetic,outpatient,urgent care,201705,150
cms_synthetic,outpatient,urgent care,201706,139
cms_synthetic,outpatient,urgent care,201707,142
cms_synthetic,outpatient,urgent care,201708,145
cms_synthetic,outpatient,urgent care,201709,165
cms_synthetic,outpatient,urgent care,201710,150
cms_synthetic,outpatient,urgent care,201711,165
cms_synthetic,outpatient,urgent care,201712,148
cms_synthetic,outpatient,urgent care,201801,155
cms_synthetic,outpatient,urgent care,201802,151
cms_synthetic,outpatient,urgent care,201803,189
cms_synthetic,outpatient,urgent care,201804,171
cms_synthetic,outpatient,urgent care,201805,186
cms_synthetic,outpatient,urgent care,201806,184
cms_synthetic,outpatient,urgent care,201807,197
cms_synthetic,outpatient,urgent care,201808,162
cms_synthetic,outpatient,urgent care,201809,181
cms_synthetic,outpatient,urgent care,201810,189
cms_synthetic,outpatient,urgent care,201811,176
cms_synthetic,outpatient,urgent care,201812,200
cms_synthetic,outpatient,urgent care,201901,183
cms_synthetic,outpatient,urgent care,201902,165
cms_synthetic,outpatient,urgent care,201903,168
cms_synthetic,outpatient,urgent care,201904,164
cms_synthetic,outpatient,urgent care,201905,189
cms_synthetic,outpatient,urgent care,201906,160
cms_synthetic,outpatient,urgent care,201907,183
cms_synthetic,outpatient,urgent care,201908,211
cms_synthetic,outpatient,urgent care,201909,189
cms_synthetic,outpatient,urgent care,201910,192
cms_synthetic,outpatient,urgent care,201911,194
cms_synthetic,outpatient,urgent care,201912,185
cms_synthetic,outpatient,urgent care,202001,209
cms_synthetic,outpatient,urgent care,202002,190
cms_synthetic,outpatient,urgent care,202003,206
cms_synthetic,outpatient,urgent care,202004,215
cms_synthetic,outpatient,urgent care,202005,202
cms_synthetic,outpatient,urgent care,202006,214
cms_synthetic,outpatient,urgent care,202007,229
cms_synthetic,outpatient,urgent care,202008,214
cms_synthetic,outpatient,urgent care,202009,200
cms_synthetic,outpatient,urgent care,202010,201
cms_synthetic,outpatient,urgent care,202011,180
cms_synthetic,outpatient,urgent care,202012,192
cms_synthetic,outpatient,urgent care,202101,198
cms_synthetic,outpatient,urgent care,202102,189
cms_synthetic,outpatient,urgent care,202103,229
cms_synthetic,outpatient,urgent care,202104,209
cms_synthetic,outpatient,urgent care,202105,216
cms_synthetic,outpatient,urgent care,202106,185
cms_synthetic,outpatient,urgent care,202107,215
cms_synthetic,outpatient,urgent care,202108,244
cms_synthetic,outpatient,urgent care,202109,225
cms_synthetic,outpatient,urgent care,202110,216
cms_synthetic,outpatient,urgent care,202111,212
cms_synthetic,outpatient,urgent care,202112,229
cms_synthetic,outpatient,urgent care,202201,231
cms_synthetic,outpatient,urgent care,202202,194
cms_synthetic,outpatient,urgent care,202203,244
cms_synthetic,outpatient,urgent care,202204,254
cms_synthetic,outpatient,urgent care,202205,257
cms_synthetic,outpatient,urgent care,202206,245
cms_synthetic,outpatient,urgent care,202207,242
cms_synthetic,outpatient,urgent care,202208,250
cms_synthetic,outpatient,urgent care,202209,259
cms_synthetic,outpatient,urgent care,202210,224
cms_synthetic,outpatient,urgent care,202211,254
cms_synthetic,outpatient,urgent care,202212,254
cms_synthetic,outpatient,urgent care,202301,222
cms_synthetic,outpatient,urgent care,202302,219
cms_synthetic,outpatient,urgent care,202303,17
medicare_lds,inpatient,acute inpatient,202001,519176
medicare_lds,inpatient,acute inpatient,202002,535828
medicare_lds,inpatient,acute inpatient,202003,485710
medicare_lds,inpatient,acute inpatient,202004,394902
medicare_lds,inpatient,acute inpatient,202005,455880
medicare_lds,inpatient,acute inpatient,202006,478792
medicare_lds,inpatient,acute inpatient,202007,504572
medicare_lds,inpatient,acute inpatient,202008,500845
medicare_lds,inpatient,acute inpatient,202009,493480
medicare_lds,inpatient,acute inpatient,202010,520984
medicare_lds,inpatient,acute inpatient,202011,503875
medicare_lds,inpatient,acute inpatient,202012,428956
medicare_lds,inpatient,inpatient hospice,202001,1081
medicare_lds,inpatient,inpatient hospice,202002,1027
medicare_lds,inpatient,inpatient hospice,202003,1050
medicare_lds,inpatient,inpatient hospice,202004,1028
medicare_lds,inpatient,inpatient hospice,202005,997
